0.0	C	M357	36	3	1
0.0	C	M358	59	39	1
0.0	C	M359	12	45	1
0.0	C	M360	40	30	1
0.0	C	M361	52	0	1
0.0	C	M362	27	21	1
0.0	C	M363	50	2	1
0.0	C	M364	8	58	1
0.0	C	M365	8	49	1
0.0	C	M366	55	52	1
0.0	C	M367	10	46	1
0.0	C	M368	58	56	1
0.0	C	M369	38	15	1
0.0	C	M370	35	16	1
0.0	C	M371	52	11	1
0.0	C	M372	46	36	1
0.0	C	M373	9	56	1
0.0	C	M374	17	42	1
0.0	C	M375	61	55	1
0.0	C	M376	53	6	1
0.0	C	M377	4	23	1
0.0	C	M378	61	31	1
0.0	C	M379	0	29	1
0.0	C	M380	25	56	1
0.0	C	M381	23	51	1
0.0	C	M382	57	2	1
0.0	C	M383	44	26	1
0.0	C	M384	38	57	1
0.0	C	M385	39	22	1
0.0	C	M386	37	34	1
0.0	C	M387	10	9	1
0.0	C	M388	37	36	1
0.0	C	M389	24	41	1
0.0	C	M390	2	12	1
0.0	C	M391	38	57	1
0.0	C	M392	33	22	1
0.0	C	M393	2	20	1
0.0	C	M394	59	54	1
0.0	C	M395	54	62	1
0.0	C	M396	17	26	1
0.0	C	M397	57	22	1
0.0	C	M398	36	44	1
0.0	C	M399	2	59	1
0.0	C	M400	61	7	1
0.0	C	M401	28	37	1
0.0	C	M402	48	47	1
0.0	C	M403	15	18	1
0.0	C	M404	16	9	1
0.0	C	M405	3	58	1
0.0	C	M406	54	9	1
0.0	C	M407	37	59	1
0.0	C	M408	17	46	1
0.0	C	M409	31	52	1
0.0	C	M410	20	4	1
0.0	C	M411	8	40	1
0.0	C	M412	10	25	1
0.0	C	M413	34	56	1
0.0	C	M414	41	34	1
0.0	C	M415	23	35	1
0.0	C	M416	24	47	1
0.0	C	M417	39	15	1
0.0	C	M418	45	19	1
0.0	C	M419	9	28	1
0.0	C	M420	49	45	1
0.0	C	M421	8	9	1
0.0	C	M422	22	10	1
0.0	C	M423	32	51	1
0.0	C	M424	17	62	1
0.0	C	M425	6	55	1
0.0	C	M426	62	57	1
0.0	C	M427	11	15	1
0.0	C	M428	34	32	1
0.0	C	M429	45	52	1
0.0	C	M430	31	29	1
0.0	C	M431	37	54	1
0.0	C	M432	32	46	1
0.0	C	M433	16	59	1
0.0	C	M434	40	28	1
0.0	C	M435	58	19	1
0.0	C	M436	54	15	1
0.0	C	M437	32	35	1
0.0	C	M438	48	46	1
0.0	C	M439	26	19	1
0.0	C	M440	18	16	1
0.0	C	M441	51	56	1
0.0	C	M442	58	56	1
0.0	C	M443	53	17	1
0.0	C	M444	0	62	1
0.0	C	M445	10	0	1
0.0	C	M446	1	33	1
0.0	C	M447	48	46	1
0.0	C	M448	53	59	1
0.0	C	M449	1	14	1
0.0	C	M450	52	43	1
0.0	C	M451	10	43	1
0.0	C	M452	43	26	1
0.0	C	M453	22	47	1
0.0	C	M454	54	22	1
0.0	C	M455	7	5	1
0.0	C	M456	41	47	1
0.0	C	M457	11	5	1
0.0	C	M458	28	4	1
0.0	C	M459	4	60	1
0.0	C	M460	13	2	1
0.0	C	M461	43	14	1
0.0	C	M462	43	48	1
0.0	C	M463	24	15	1
0.0	C	M464	52	9	1
0.0	C	M465	4	27	1
0.0	C	M466	22	6	1
0.0	C	M467	36	8	1
0.0	C	M468	23	32	1
0.0	C	M469	51	7	1
0.0	C	M470	62	51	1
0.0	C	M471	41	38	1
0.0	C	M472	50	39	1
0.0	C	M473	37	21	1
0.0	C	M474	30	3	1
0.0	C	M475	30	51	1
0.0	C	M476	10	24	1
0.0	C	M477	49	17	1
0.0	C	M478	8	60	1
0.0	C	M479	53	36	1
0.0	C	M480	51	38	1
0.0	C	M481	39	59	1
0.0	C	M482	49	60	1
0.0	C	M483	38	4	1
0.0	C	M484	8	36	1
0.0	C	M485	54	12	1
0.0	C	M486	31	54	1
0.0	C	M487	30	16	1
0.0	C	M488	53	18	1
0.0	C	M489	49	61	1
0.0	C	M490	7	9	1
0.0	C	M491	45	11	1
0.0	C	M492	39	19	1
0.0	C	M493	50	23	1
0.0	C	M494	61	19	1
0.0	C	M495	45	39	1
0.0	C	M496	3	45	1
0.0	C	M497	45	2	1
0.0	C	M498	33	0	1
0.0	C	M499	10	60	1
0.0	C	M500	23	42	1
0.0	C	M501	44	50	1
0.0	C	M502	47	30	1
0.0	C	M503	27	11	1
0.0	C	M504	24	23	1
0.0	C	M505	21	47	1
0.0	C	M506	33	29	1
0.0	C	M507	9	21	1
0.0	C	M508	31	39	1
0.0	C	M509	19	11	1
0.0	C	M510	36	20	1
0.0	C	M511	21	8	1
0.0	C	M512	47	13	1
0.0	C	M513	45	55	1
0.0	C	M514	14	39	1
0.0	C	M515	22	57	1
0.0	C	M516	20	46	1
0.0	C	M517	6	53	1
0.0	C	M518	32	58	1
0.0	C	M519	44	51	1
0.0	C	M520	62	45	1
0.0	C	M521	19	28	1
0.0	C	M522	9	47	1
0.0	C	M523	23	42	1
0.0	C	M524	16	3	1
0.0	C	M525	10	34	1
0.0	C	M526	23	56	1
0.0	C	M527	12	37	1
0.0	C	M528	22	12	1
0.0	C	M529	42	0	1
0.0	C	M530	59	32	1
0.0	C	M531	35	51	1
0.0	C	M532	19	37	1
0.0	C	M533	41	49	1
0.0	C	M534	25	58	1
0.0	C	M535	16	60	1
0.0	C	M536	44	10	1
0.0	C	M537	39	32	1
0.0	C	M538	45	39	1
0.0	C	M539	36	48	1
0.0	C	M540	49	8	1
0.0	C	M541	62	3	1
0.0	C	M542	49	17	1
0.0	C	M543	35	11	1
0.0	C	M544	15	6	1
0.0	C	M545	59	43	1
0.0	C	M546	22	37	1
0.0	C	M547	24	5	1
0.0	C	M548	37	36	1
0.0	C	M549	52	45	1
0.0	C	M550	26	24	1
0.0	C	M551	6	10	1
0.0	C	M552	7	6	1
0.0	C	M553	24	57	1
0.0	C	M554	15	3	1
0.0	C	M555	4	50	1
0.0	C	M556	47	36	1
0.0	C	M557	42	45	1
0.0	C	M558	22	30	1
0.0	C	M559	16	51	1
0.0	C	M560	24	59	1
0.0	C	M561	19	28	1
0.0	C	M562	15	5	1
0.0	C	M563	52	35	1
0.0	C	M564	29	45	1
0.0	C	M565	16	52	1
0.0	C	M566	43	20	1
0.0	C	M567	40	37	1
0.0	C	M568	54	15	1
0.0	C	M569	35	24	1
0.0	C	M570	60	7	1
0.0	C	M571	3	7	1
0.0	C	M572	24	62	1
0.0	C	M573	30	60	1
0.0	C	M574	3	52	1
0.0	C	M575	48	40	1
0.0	C	M576	26	48	1
0.0	C	M577	6	53	1
0.0	C	M578	8	56	1
0.0	C	M579	35	47	1
0.0	C	M580	35	56	1
0.0	C	M581	20	53	1
0.0	C	M582	30	2	1
0.0	C	M583	31	0	1
0.0	C	M584	10	55	1
0.0	C	M585	47	55	1
0.0	C	M586	40	61	1
0.0	C	M587	41	1	1
0.0	C	M588	26	45	1
0.0	C	M589	6	54	1
0.0	C	M590	60	47	1
0.0	C	M591	32	37	1
0.0	C	M592	60	22	1
0.0	C	M593	46	37	1
0.0	C	M594	15	17	1
0.0	C	M595	41	20	1
0.0	C	M596	55	6	1
0.0	C	M597	24	38	1
0.0	C	M598	22	1	1
0.0	C	M599	54	4	1
0.0	C	M600	23	7	1
0.0	C	M601	14	10	1
0.0	C	M602	8	57	1
0.0	C	M603	17	5	1
0.0	C	M604	5	43	1
0.0	C	M605	6	54	1
0.0	C	M606	33	22	1
0.0	C	M607	1	15	1
0.0	C	M608	27	46	1
0.0	C	M609	30	46	1
0.0	C	M610	41	5	1
0.0	C	M611	21	29	1
0.0	C	M612	56	32	1
0.0	C	M613	13	42	1
0.0	C	M614	26	24	1
0.0	C	M615	57	44	1
0.0	C	M616	35	6	1
0.0	C	M617	26	37	1
0.0	C	M618	37	45	1
0.0	C	M619	34	38	1
0.0	C	M620	37	15	1
0.0	C	M621	8	30	1
0.0	C	M622	59	58	1
0.0	C	M623	12	23	1
0.0	C	M624	48	55	1
0.0	C	M625	47	16	1
0.0	C	M626	22	34	1
0.0	C	M627	0	52	1
0.0	C	M628	5	39	1
0.0	C	M629	52	7	1
0.0	C	M630	29	38	1
0.0	C	M631	43	6	1
0.0	C	M632	32	50	1
0.0	C	M633	57	53	1
0.0	C	M634	57	18	1
0.0	C	M635	4	38	1
0.0	C	M636	62	7	1
0.0	C	M637	11	50	1
0.0	C	M638	17	20	1
0.0	C	M639	1	18	1
0.0	C	M640	60	26	1
0.0	C	M641	62	9	1
0.0	C	M642	5	19	1
0.0	C	M643	34	44	1
0.0	C	M644	42	25	1
0.0	C	M645	26	47	1
0.0	C	M646	23	60	1
0.0	C	M647	34	14	1
0.0	C	M648	15	58	1
0.0	C	M649	26	17	1
0.0	C	M650	39	22	1
0.0	C	M651	53	55	1
0.0	C	M652	60	32	1
0.0	C	M653	16	1	1
0.0	C	M654	10	32	1
0.0	C	M655	26	8	1
0.0	C	M656	34	8	1
0.0	C	M657	9	10	1
0.0	C	M658	12	54	1
0.0	C	M659	50	62	1
0.0	C	M660	13	17	1
0.0	C	M661	37	23	1
0.0	C	M662	9	23	1
0.0	C	M663	4	1	1
0.0	C	M664	46	0	1
0.0	C	M665	31	26	1
0.0	C	M666	14	35	1
0.0	C	M667	5	30	1
0.0	C	M668	18	44	1
0.0	C	M669	52	44	1
0.0	C	M670	9	41	1
0.0	C	M671	60	8	1
0.0	C	M672	30	9	1
0.0	C	M673	42	39	1
0.0	C	M674	54	15	1
0.0	C	M675	38	27	1
0.0	C	M676	35	49	1
0.0	C	M677	42	7	1
0.0	C	M678	56	26	1
0.0	C	M679	45	61	1
0.0	C	M680	57	0	1
0.0	C	M681	46	4	1
0.0	C	M682	60	35	1
0.0	C	M683	1	19	1
0.0	C	M684	25	21	1
0.0	C	M685	21	28	1
0.0	C	M686	7	17	1
0.0	C	M687	9	54	1
0.0	C	M688	46	8	1
0.0	C	M689	17	55	1
0.0	C	M690	20	57	1
0.0	C	M691	54	43	1
0.0	C	M692	38	32	1
0.0	C	M693	61	41	1
0.0	C	M694	22	33	1
0.0	C	M695	37	55	1
0.0	C	M696	26	37	1
0.0	C	M697	28	10	1
0.0	C	M698	56	36	1
0.0	C	M699	55	7	1
0.0	C	M700	59	48	1
0.0	C	M701	42	7	1
0.0	C	M702	47	54	1
0.0	C	M703	21	31	1
0.0	C	M704	27	29	1
0.0	C	M705	52	9	1
0.0	C	M706	56	62	1
0.0	C	M707	6	43	1
0.0	C	M708	48	56	1
0.0	C	M709	0	46	1
0.0	C	M710	15	2	1
0.0	C	M711	52	59	1
0.0	C	M712	48	27	1
0.0	C	M713	56	14	1
0.0	C	M714	25	13	1
0.0	C	M715	52	43	1
0.0	C	M716	54	50	1
0.0	C	M717	58	40	1
0.0	C	M718	20	54	1
0.0	C	M719	55	37	1
0.0	C	M720	38	16	1
0.0	C	M721	55	44	1
0.0	C	M722	5	58	1
0.0	C	M723	47	23	1
0.0	C	M724	48	15	1
0.0	C	M725	30	44	1
0.0	C	M726	3	56	1
0.0	C	M727	30	50	1
0.0	C	M728	62	30	1
0.0	C	M729	3	50	1
0.0	C	M730	8	35	1
0.0	C	M731	61	34	1
0.0	C	M732	15	12	1
0.0	C	M733	61	31	1
0.0	C	M734	51	29	1
0.0	C	M735	31	59	1
0.0	C	M736	41	8	1
0.0	C	M737	28	17	1
0.0	C	M738	22	43	1
0.0	C	M739	8	40	1
0.0	C	M740	17	29	1
0.0	C	M741	2	10	1
0.0	C	M742	14	17	1
0.0	C	M743	2	58	1
0.0	C	M744	55	47	1
0.0	C	M745	51	9	1
0.0	C	M746	40	36	1
0.0	C	M747	30	15	1
0.0	C	M748	10	44	1
0.0	C	M749	6	53	1
0.0	C	M750	51	20	1
0.0	C	M751	44	46	1
0.0	C	M752	30	12	1
0.0	C	M753	12	14	1
0.0	C	M754	22	8	1
0.0	C	M755	6	20	1
0.0	C	M756	16	49	1
0.0	C	M757	41	50	1
0.0	C	M758	51	42	1
0.0	C	M759	28	34	1
0.0	C	M760	48	58	1
0.0	C	M761	43	47	1
0.0	C	M762	18	59	1
0.0	C	M763	59	58	1
0.0	C	M764	44	33	1
0.0	C	M765	6	8	1
0.0	C	M766	49	13	1
0.0	C	M767	28	57	1
0.0	C	M768	53	10	1
0.0	C	M769	47	45	1
0.0	C	M770	30	39	1
0.0	C	M771	8	23	1
0.0	C	M772	49	48	1
0.0	C	M773	18	27	1
0.0	C	M774	19	26	1
0.0	C	M775	27	30	1
0.0	C	M776	35	12	1
0.0	C	M777	49	22	1
0.0	C	M778	29	25	1
0.0	C	M779	0	11	1
0.0	C	M780	23	57	1
0.0	C	M781	36	44	1
0.0	C	M782	33	9	1
0.0	C	M783	7	48	1
0.0	C	M784	4	56	1
0.0	C	M785	16	20	1
0.0	C	M786	40	58	1
0.0	C	M787	32	18	1
0.0	C	M788	58	38	1
0.0	C	M789	48	27	1
0.0	C	M790	48	20	1
0.0	C	M791	3	31	1
0.0	C	M792	59	18	1
0.0	C	M793	1	2	1
0.0	C	M794	57	15	1
0.0	C	M795	16	5	1
0.0	C	M796	38	6	1
0.0	C	M797	26	54	1
0.0	C	M798	59	43	1
0.0	C	M799	41	58	1
0.0	C	M800	54	7	1
0.0	C	M801	17	47	1
0.0	C	M802	23	15	1
0.0	C	M803	56	49	1
0.0	C	M804	59	40	1
0.0	C	M805	0	20	1
0.0	C	M806	9	34	1
0.0	C	M807	34	51	1
0.0	C	M808	60	52	1
0.0	C	M809	38	43	1
0.0	C	M810	29	0	1
0.0	C	M811	18	33	1
0.0	C	M812	38	30	1
0.0	C	M813	38	62	1
0.0	C	M814	61	28	1
0.0	C	M815	4	22	1
0.0	C	M816	33	17	1
0.0	C	M817	50	60	1
0.0	C	M818	2	43	1
0.0	C	M819	60	51	1
0.0	C	M820	48	5	1
0.0	C	M821	20	34	1
0.0	C	M822	60	55	1
0.0	C	M823	19	49	1
0.0	C	M824	44	59	1
0.0	C	M825	44	38	1
0.0	C	M826	59	29	1
0.0	C	M827	10	48	1
0.0	C	M828	29	56	1
0.0	C	M829	15	10	1
0.0	C	M830	54	61	1
0.0	C	M831	2	52	1
0.0	C	M832	17	54	1
0.0	C	M833	44	22	1
0.0	C	M834	30	51	1
0.0	C	M835	31	41	1
0.0	C	M836	42	8	1
0.0	C	M837	10	39	1
0.0	C	M838	2	6	1
0.0	C	M839	18	61	1
0.0	C	M840	27	4	1
0.0	C	M841	29	30	1
0.0	C	M842	22	58	1
0.0	C	M843	60	16	1
0.0	C	M844	24	23	1
0.0	C	M845	51	45	1
0.0	C	M846	38	43	1
0.0	C	M847	56	32	1
0.0	C	M848	55	50	1
0.0	C	M849	14	25	1
0.0	C	M850	43	32	1
0.0	C	M851	37	28	1
0.0	C	M852	16	7	1
0.0	C	M853	59	34	1
0.0	C	M854	46	42	1
0.0	C	M855	32	24	1
0.0	C	M856	44	3	1
0.0	C	M857	14	29	1
0.0	C	M858	16	41	1
0.0	C	M859	41	45	1
0.0	C	M860	24	0	1
0.0	C	M861	47	22	1
0.0	C	M862	46	19	1
0.0	C	M863	50	55	1
0.0	C	M864	38	9	1
0.0	C	M865	54	22	1
0.0	C	M866	60	7	1
0.0	C	M867	11	53	1
0.0	C	M868	39	10	1
0.0	C	M869	17	15	1
0.0	C	M870	16	40	1
0.0	C	M871	56	61	1
0.0	C	M872	0	29	1
0.0	C	M873	58	42	1
0.0	C	M874	29	40	1
0.0	C	M875	17	30	1
0.0	C	M876	1	6	1
0.0	C	M877	9	18	1
0.0	C	M878	16	18	1
0.0	C	M879	10	49	1
0.0	C	M880	21	10	1
0.0	C	M881	28	19	1
0.0	C	M882	7	48	1
0.0	C	M883	46	59	1
0.0	C	M884	18	36	1
0.0	C	M885	13	55	1
0.0	C	M886	17	24	1
0.0	C	M887	27	13	1
0.0	C	M888	54	51	1
0.0	C	M889	61	37	1
0.0	C	M890	17	59	1
0.0	C	M891	32	31	1
0.0	C	M892	55	46	1
0.0	C	M893	57	46	1
0.0	C	M894	23	57	1
0.0	C	M895	57	21	1
0.0	C	M896	33	34	1
0.0	C	M897	6	2	1
0.0	C	M898	18	30	1
0.0	C	M899	35	12	1
0.0	C	M900	23	21	1
0.0	C	M901	34	27	1
0.0	C	M902	49	61	1
0.0	C	M903	46	18	1
0.0	C	M904	43	2	1
0.0	C	M905	5	10	1
0.0	C	M906	6	35	1
0.0	C	M907	4	20	1
0.0	C	M908	48	43	1
0.0	C	M909	36	22	1
0.0	C	M910	42	22	1
0.0	C	M911	51	62	1
0.0	C	M912	55	60	1
0.0	C	M913	44	50	1
0.0	C	M914	44	18	1
0.0	C	M915	11	9	1
0.0	C	M916	60	40	1
0.0	C	M917	38	15	1
0.0	C	M918	20	3	1
0.0	C	M919	38	1	1
0.0	C	M920	36	14	1
0.0	C	M921	56	27	1
0.0	C	M922	8	46	1
0.0	C	M923	26	53	1
0.0	C	M924	14	49	1
0.0	C	M925	8	50	1
0.0	C	M926	22	32	1
0.0	C	M927	2	60	1
0.0	C	M928	26	58	1
0.0	C	M929	45	20	1
0.0	C	M930	9	1	1
0.0	C	M931	49	53	1
0.0	C	M932	53	32	1
0.0	C	M933	30	5	1
